0,-11.0,70.0,81,0,0,0.0
1,-10.999997331291027,70.00000266870897,81,0,0,0.02016908600126044
2,-10.999994524686826,70.00000547531317,81,0,0,0.025633111001297948
3,-10.999988795883525,70.00001120411648,81,0,0,0.03255051100131823
4,-10.999980689667808,70.00001931033219,81,0,0,0.039035153000440914
5,-10.999948458122432,70.00005154187757,81,0,0,0.05417501400006586
6,-10.999922972130918,70.00007702786908,81,0,0,0.06195473600018886
7,-10.99989311497177,70.00010688502823,81,0,0,0.06911965300059819
8,-10.999863329357197,70.0001366706428,81,0,0,0.07503668100071081
9,-10.999807874915334,70.00019212508467,81,0,0,0.08408296299967333
10,-10.999757590363672,70.00024240963633,81,0,0,0.09087868999995408
11,-10.999702062646463,70.00029793735354,81,0,0,0.09736766800051555
12,-10.999635892401216,70.00036410759878,81,0,0,0.1041233080013626
13,-10.999527989128538,70.00047201087146,81,0,0,0.11356891600007657
14,-10.999445689203498,70.0005543107965,81,0,0,0.11984445300004154
15,-10.999308953974236,70.00069104602576,81,0,0,0.12902369500079658
16,-10.9992026874977,70.0007973125023,81,0,0,0.13535330800004886
17,-10.998860954414397,70.0011390455856,81,0,0,0.1525305129998742
18,-10.998715472199208,70.00128452780079,81,0,0,0.15879943300024024
19,-10.998545671415016,70.00145432858498,81,0,0,0.16554664300019795
20,-10.998386106066022,70.00161389393398,81,0,0,0.17142611500094063
21,-9.998105562098672,70.00189443790133,80,0,0,0.18089098800010106
22,-9.997800021535156,70.00219997846484,80,0,0,0.19019487600053253
23,-9.997567376935606,70.0024326230644,80,0,0,0.1967189730003156
24,-9.99728583193162,70.00271416806838,80,0,0,0.20408347400007187
25,-9.996982803601938,70.00301719639806,80,0,0,0.21146476800095115
26,-9.996659134787691,70.00334086521231,80,0,0,0.218825256000855
27,-9.996346452395954,70.00365354760405,80,0,0,0.22550024900010612
28,-9.99606326952835,70.00393673047165,80,0,0,0.23122659600085171
29,-9.995543671763784,70.00445632823622,80,0,0,0.2410620900009235
30,-9.994615120022672,70.00538487997733,80,0,0,0.2568978529998276
31,-9.994071261186761,70.00592873881324,80,0,0,0.26534630800051673
32,-9.993496461832564,70.00650353816744,80,0,0,0.27373595100107195
33,-10.992885635291927,70.00711436470807,81,0,0,0.28213076000065485
34,-10.992372858894015,70.00762714110598,81,0,0,0.2888176739998016
35,-10.991460661372699,70.0085393386273,81,0,0,0.30001451300086046
36,-10.990848672997956,70.00915132700204,81,0,0,0.307090309999694
37,-10.990087497741413,70.00991250225859,81,0,0,0.31546820100084005
38,-10.989537014508215,70.01046298549178,81,0,0,0.3212660950011923
39,-10.988905553501922,70.01109444649808,81,0,0,0.32767433499975596
40,-10.988027220541653,70.01197277945835,81,0,0,0.33619988999998895
41,-10.987066199324786,70.01293380067521,81,0,0,0.34506831399994553
42,-10.986371215776046,70.01362878422395,81,0,0,0.35121455800072
43,-10.98567559079315,70.01432440920685,81,0,0,0.3571631160011748
44,-10.984771789333251,70.01522821066675,81,0,0,0.36461430300005304
45,-10.983864386020898,70.0161356139791,81,0,0,0.37180782799987355
46,-10.982976245779483,70.01702375422052,81,0,0,0.3785952409998572
47,-9.982044161329739,70.01795583867026,80,0,0,0.3854724080010783
48,-9.981163802126474,70.01883619787353,80,0,0,0.3917555110001558
49,-9.980255587959519,70.01974441204048,80,0,0,0.3980382040008408
50,-9.979218914246246,70.02078108575375,80,0,0,0.40498151300016616
51,-9.978093063072535,70.02190693692746,80,0,0,0.41226887599987094
52,-9.977185392749973,70.02281460725003,80,0,0,0.41796678900027473
53,-9.976270990856108,70.02372900914389,80,0,0,0.4235583110003063
54,-9.975138469828963,70.02486153017104,80,0,0,0.4302908050012775
55,-9.973585707985663,70.02641429201434,80,0,0,0.43920179400083725
56,-9.972347300400088,70.02765269959991,80,0,0,0.4460652690013376
57,-9.971314850263866,70.02868514973613,80,0,0,0.45163468300052045
58,-9.969859774479389,70.03014022552061,80,0,0,0.45926491000136593
59,-9.96853154527264,70.03146845472736,80,0,0,0.46602177299973846
60,-9.966345588922152,70.03365441107785,80,0,0,0.4767460860002757
61,-9.964469164205767,70.03553083579423,80,0,0,0.48559323100016627
62,-9.962359404399635,70.03764059560037,80,0,0,0.49518221499965875
63,-9.960144797080744,70.03985520291926,80,0,0,0.5048762000005809
64,-9.958396738746913,70.04160326125309,80,0,0,0.5122816760012938
65,-9.956771456127598,70.0432285438724,80,0,0,0.518986445000337
66,-9.95304610570254,70.04695389429746,80,0,0,0.5337552900000446
67,-9.951517193869037,70.04848280613096,80,0,0,0.5395946090011421
68,-9.949208210962425,70.05079178903758,80,0,0,0.548189242999797
69,-9.947548097857165,70.05245190214283,80,0,0,0.5542119740002818
70,-9.944425078122677,70.05557492187732,80,0,0,0.5652127610010211
71,-9.942626893125535,70.05737310687446,80,0,0,0.5713645230007387
72,-9.936501925337524,70.06349807466248,80,0,0,0.5914196350004204
73,-9.93357683718662,70.06642316281338,80,0,0,0.6005530780003028
74,-9.930976518872512,70.06902348112749,80,0,0,0.6084546279998904
75,-9.92871725305352,70.07128274694648,80,0,0,0.6151636890008376
76,-9.923897162840603,70.0761028371594,80,0,0,0.629027330000099
77,-9.916322706480997,70.083677293519,80,0,0,0.6497010530001717
78,-9.906939181441103,70.0930608185589,80,0,0,0.6736871339999198
79,-9.904217898271995,70.095782101728,80,0,0,0.6803467200006708
80,-8.893292598985568,70.10670740101443,79,0,0,0.7059101490012836
81,-8.889958837221954,70.11004116277805,79,0,0,0.7133696760010935
