,error_alt,alt_des,alt_real,vel_des,vel_real,tiempo,dic_estados
0,-12.0,70.0,82,0,0,0.0,"{'pitch': 1, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.94, 'time': 7, 'agx': 56.0, 'agy': -23.0, 'agz': -971.0}"
1,-11.999999499672825,70.00000050032718,82,0,0,0.007693446001212578,"{'pitch': 1, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.94, 'time': 7, 'agx': 56.0, 'agy': -23.0, 'agz': -971.0}"
2,-11.999991679355034,70.00000832064497,82,0,0,0.019649360001494642,"{'pitch': 1, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.94, 'time': 7, 'agx': 56.0, 'agy': -23.0, 'agz': -971.0}"
3,-11.999979845369921,70.00002015463008,82,0,0,0.026397804002044722,"{'pitch': 1, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.94, 'time': 7, 'agx': 56.0, 'agy': -23.0, 'agz': -971.0}"
4,-11.999962210393065,70.00003778960694,82,0,0,0.03256125199550297,"{'pitch': 1, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.94, 'time': 7, 'agx': 56.0, 'agy': -23.0, 'agz': -971.0}"
5,-11.999931756026626,70.00006824397337,82,0,0,0.03966612200019881,"{'pitch': 1, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.94, 'time': 7, 'agx': 56.0, 'agy': -23.0, 'agz': -971.0}"
6,-11.999893189959934,70.00010681004007,82,0,0,0.04606896499899449,"{'pitch': 1, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.94, 'time': 7, 'agx': 56.0, 'agy': -23.0, 'agz': -971.0}"
7,-11.999766041425843,70.00023395857416,82,0,0,0.05987123899831204,"{'pitch': 1, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.94, 'time': 7, 'agx': 56.0, 'agy': -23.0, 'agz': -971.0}"
8,-11.999650457286066,70.00034954271393,82,0,0,0.06847409899637569,"{'pitch': 1, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.94, 'time': 7, 'agx': 56.0, 'agy': -23.0, 'agz': -971.0}"
9,-11.999536743218727,70.00046325678127,82,0,0,0.0752398339973297,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
10,-11.999293084419719,70.00070691558028,82,0,0,0.08667211899592075,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
11,-11.999087501391514,70.00091249860849,82,0,0,0.09440681099658832,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
12,-11.998917221498829,70.00108277850117,82,0,0,0.0999756460005301,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
13,-11.998721976499453,70.00127802350055,82,0,0,0.10568634099763585,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
14,-11.998497409131119,70.00150259086888,82,0,0,0.11157881999679375,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
15,-11.998223463953394,70.0017765360466,82,0,0,0.11802316599641927,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
16,-11.99793264947047,70.00206735052953,82,0,0,0.12417917700076941,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
17,-11.997612691940787,70.00238730805921,82,0,0,0.13032111700158566,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
18,-11.997282282691458,70.00271771730854,82,0,0,0.136115339002572,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
19,-11.996926964330754,70.00307303566925,82,0,0,0.14184712200221838,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
20,-11.996532176542445,70.00346782345756,82,0,0,0.14772223500040127,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
21,-11.99610107273213,70.00389892726787,82,0,0,0.1536521800007904,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
22,-11.995655628257296,70.0043443717427,82,0,0,0.15933978000248317,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
23,-11.995132373892517,70.00486762610748,82,0,0,0.16554801700112876,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
24,-11.994542893955796,70.0054571060442,82,0,0,0.17203424499894027,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2157.0, 'time': 7, 'agx': 44.0, 'agy': -44.0, 'agz': -1031.0}"
25,-11.993990498866978,70.00600950113302,82,0,0,0.17770442099572392,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
26,-11.993268971771826,70.00673102822817,82,0,0,0.18461395499616629,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
27,-11.992603405405802,70.0073965945942,82,0,0,0.19056609200197272,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
28,-11.991866358811507,70.0081336411885,82,0,0,0.1967582719953498,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
29,-11.990937734414644,70.00906226558536,82,0,0,0.20405359900178155,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
30,-11.990060522484569,70.00993947751543,82,0,0,0.21050479599944083,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
31,-11.988956409491948,70.01104359050805,82,0,0,0.2181115170023986,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
32,-11.987996196655388,70.01200380334461,82,0,0,0.22432891400239896,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
33,-11.987013568466764,70.01298643153324,82,0,0,0.23036084899649723,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
34,-11.985811176012035,70.01418882398796,82,0,0,0.23734589599916944,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
35,-11.984736010559743,70.01526398944026,82,0,0,0.2432688059998327,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
36,-11.982788952973564,70.01721104702644,82,0,0,0.25333111100189853,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
37,-11.981366752729514,70.01863324727049,82,0,0,0.2602163150004344,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
38,-11.979972730087283,70.02002726991272,82,0,0,0.2666373409956577,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
39,-11.978601004501712,70.02139899549829,82,0,0,0.27267488399957074,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.99, 'time': 8, 'agx': 40.0, 'agy': -45.0, 'agz': -1025.0}"
40,-11.977094520592615,70.02290547940738,82,0,0,0.27901932199893054,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
41,-11.974076284071018,70.02592371592898,82,0,0,0.2909496889988077,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
42,-11.969405249642676,70.03059475035732,82,0,0,0.3077324799960479,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
43,-11.967038668845476,70.03296133115452,82,0,0,0.3155977319984231,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
44,-11.964848953095242,70.03515104690476,82,0,0,0.32255181999789784,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
45,-11.963071329245537,70.03692867075446,82,0,0,0.32799117700051283,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
46,-11.960433214934184,70.03956678506582,82,0,0,0.3357560169970384,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
47,-11.95745975050771,70.04254024949229,82,0,0,0.344111680999049,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
48,-11.955253837872249,70.04474616212775,82,0,0,0.3500664749954012,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
49,-11.952768207853254,70.04723179214675,82,0,0,0.35655053699883865,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
50,-11.9501302718445,70.0498697281555,82,0,0,0.3631922409986146,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
51,-11.947273109338596,70.0527268906614,82,0,0,0.37013168499834137,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.95, 'time': 8, 'agx': 42.0, 'agy': -30.0, 'agz': -1029.0}"
52,-11.944785678688987,70.05521432131101,82,0,0,0.3759756790022948,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
53,-11.942127197963089,70.05787280203691,82,0,0,0.3820344119958463,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
54,-11.938985701637748,70.06101429836225,82,0,0,0.3889640769994003,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
55,-11.93491346038654,70.06508653961346,82,0,0,0.39760853099869564,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
56,-11.93161424846437,70.06838575153563,82,0,0,0.40435665599943604,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
57,-11.928280039399823,70.07171996060018,82,0,0,0.4109639710004558,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
58,-11.924341531693102,70.0756584683069,82,0,0,0.4185157359970617,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
59,-11.920334465130935,70.07966553486906,82,0,0,0.42594045699661365,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
60,-11.913014210229107,70.08698578977089,82,0,0,0.43889941099769203,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
61,-11.908683489423382,70.09131651057662,82,0,0,0.4462343709965353,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
62,-11.904476014684022,70.09552398531598,82,0,0,0.45314691699604737,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
63,-11.900916172158986,70.09908382784101,82,0,0,0.45884241099702194,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
64,-11.897035713233805,70.1029642867662,82,0,0,0.464901325001847,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
65,-11.892985017590362,70.10701498240964,82,0,0,0.47106977899966296,"{'pitch': 2, 'roll': 1, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 86, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.97, 'time': 8, 'agx': 55.0, 'agy': -41.0, 'agz': -1012.0}"
66,-11.885899142798095,70.1141008572019,82,0,0,0.481505310999637,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
67,-11.882054250183955,70.11794574981604,82,0,0,0.4869924149970757,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
68,-11.878152417781664,70.12184758221834,82,0,0,0.49244336700212443,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
69,-11.87408115174857,70.12591884825143,82,0,0,0.49801162000221666,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
70,-11.869734555708533,70.13026544429147,82,0,0,0.5038290489974315,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
71,-11.86489308544688,70.13510691455312,82,0,0,0.5101625349998358,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
72,-11.859660643005412,70.14033935699459,82,0,0,0.5168442409994896,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
73,-11.854252773337492,70.14574722666251,82,0,0,0.5235824949995731,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
74,-11.848676155145554,70.15132384485445,82,0,0,0.530363560996193,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
75,-11.843643729646374,70.15635627035363,82,0,0,0.536345414002426,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
76,-11.837518752074274,70.16248124792573,82,0,0,0.5434602239984088,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
77,-11.82916757713393,70.17083242286607,82,0,0,0.5528868819965282,"{'pitch': 1, 'roll': 2, 'yaw': 0, 'vgx': 0, 'vgy': 0, 'vgz': 0, 'templ': 85, 'temph': 88, 'tof': 82, 'h': 70, 'bat': 62, 'baro': 2156.87, 'time': 8, 'agx': 32.0, 'agy': -18.0, 'agz': -1013.0}"
